Contract ID,Action Obligation ($),Date Signed,Contracting Agency ID,PSC,NAICS,Region,Business Entity ID
DACA0503C0002,1120000,2003-03-18,2100,Z299,236220,West,NSS7AYPXMFV4
DACA2103C0006,4936000,2003-03-27,2100,Y119,236220,Southeast,QAUQCZ335DN4
DACA2193C0178,0,2003-03-31,2100,Y179,236220,Southeast,JX9BVRKDHD23
DACA2703C0006,6358000,2003-03-24,2100,Z300,236220,Midwest,SLFJQ8XFEKN7
DACA4103C0006,32546000,2003-03-21,2100,Y163,236220,Southwest,MDZQUDZPLUG3
DACA6303C0002,1443868,2003-03-11,2100,Y131,236220,Southwest,HTXTNRJQKM71
DACA6303C0003,12194002,2003-03-12,2100,Y169,236220,Southwest,DBGMVYTLK3S5
DACA6703C0203,41559634,2003-03-31,2100,Y119,236220,Northeast,JG8RJDLBC4W5
DACW3102C0015,0,2003-03-18,2100,Y119,236220,Southeast,TMF5L9J8YSQ3
DACW6303C0002,461991,2003-03-28,2100,Z219,236220,Southwest,KR9GKAYAABQ8
DAHA2203C0002,14276400,2003-03-20,2100,Y129,236220,Southeast,RQ5NE8D3Y4N5
DAHA4203C0002,13375,2003-03-04,2100,Z111,236220,West,YLQFJ3NNTAK6
DTCG8303C3WV087,462001,2003-03-15,7008,Z119,236220,Southeast,Z7W4NJSGKNF6
DTCGG103C35G065,374954,2003-03-15,7008,Y111,236220,Northeast,S8ECM2LNHKM6
F0336CW10194,47610,2003-03-18,3300,Z191,236220,Southeast,H2XFGR46UMA1
F0760303C0009,3242000,2003-03-13,5700,Y179,236220,Northeast,K2RFN8ZMTUT9
F0960703C3007,1093000,2003-03-12,5700,Z199,236220,Southeast,PTJBN4RDSZC9
F2161103C0002,0,2003-03-04,5700,Y152,236220,Midwest,JZKJFCM38GA1
F2860903C0009,2981517,2003-03-06,5700,Z111,236220,Northeast,GKUMJS8XRVP5
F4168903C0007,4063700,2003-03-04,5700,Z119,236220,West,QD7DPKBQXKE3
FA667503C0001,2046288,2003-03-14,5700,Z199,236220,Southwest,YY28V8GG5J25
GA000200303DGS05P03GAC0070,159900,2003-03-15,4740,Z119,236220,Midwest,WYHLN4MRQSN7
GB000200303DGS05P02GBC0001,7230689,2003-03-15,4740,Z111,236220,Midwest,GV41SY5ECKG5
GS05P02GBC0001,7230689,2003-03-14,4740,Z111,236220,Midwest,GV41SY5ECKG5
GSFC0200303DNAS503005,1858300,2003-03-15,8000,Z169,236220,Southeast,WAQHRC4DJ5W6
GY000200303DGS06P03GYC0007,339508,2003-03-15,4740,Z111,236220,Midwest,K53NA5TT1CV6
HH000200303DGS07P03HHD0122,100,2003-03-15,4740,Y111,236220,West,TSU2GQSJCGK7
JF000200303DGS08P03JFC0004,514373,2003-03-15,4740,Z111,236220,West,YZLDPBVK9QU3
KT000200303DGS09P03KTC0056,213437,2003-03-15,4740,Z111,236220,West,U4K9M66MUHR9
KT000200303DGS09P03KTC0063,378174,2003-03-15,4740,Z111,236220,West,VD3SP4NGVLX4
MDA94603C0016,125000,2003-03-06,97F5,Z111,236220,Southeast,Z2CYUAYZYVD1
MDA94703C0004,734000,2003-03-12,97F5,Y119,236220,Southeast,HL8UABMLULZ4
N6246703C8808,2089514,2003-03-14,1700,Y119,236220,Southwest,Z77UJQBW7NA1
N6274201C1361,379041,2003-03-04,1700,Y159,236220,West,DBBPFU2B8K35
PS000200303DGS03P03PSC0064,243850,2003-03-15,4740,Z111,236220,West,FDP6NLK1FBB5
RA000200303DGS04P03RAC0027,28800,2003-03-15,4740,Z111,236220,Southeast,TZC9A55PF338
RA000200303DGS04P03RAC0056,44898,2003-03-15,4740,Z111,236220,Southeast,FF6ETN93XMQ5
RA000200303DGS04P03RAC0064,14462,2003-03-15,4740,Z111,236220,Southeast,MRJZG8L6Q9B1
RA000200303DGS04P03RAC0066,18135,2003-03-15,4740,Z111,236220,Southeast,JLL4HC629SP3
SA000200303DGS05P03SAC0065,9364,2003-03-15,4740,Z111,236220,Midwest,DQMVGPBT5PF5
SL000200303DGS05P03SLC4039,1648,2003-03-15,4740,Z111,236220,Midwest,PE5ZAJLNHPF4
ST000200303DGS05P03STM0023,25000,2003-03-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200303DGS05P03STM0024,688,2003-03-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200303DGS05P03STM0025,4621,2003-03-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200303DGS05P03STM0026,8300,2003-03-15,4740,Z111,236220,Midwest,P6UKKQW8X3N7
SW000200303DGS05P03SWM0042,1453,2003-03-15,4740,Z111,236220,Midwest,YKGCBGTG2GM5
SW000200303DGS05P03SWM0044,7224,2003-03-15,4740,Z111,236220,Midwest,FZYNKLVQENM9
SW000200303DGS05P03SWM0045,2280,2003-03-15,4740,Z111,236220,Midwest,M97HRKAUP1X7
SW000200303DGS05P03SWM0046,7224,2003-03-15,4740,Z111,236220,Midwest,FZYNKLVQENM9
WB000200303DGS09P03WBM0033,1423,2003-03-15,4740,Z111,236220,West,NUSXWN6MXGL7
WC000200303DGS09P03WCC0057,2475,2003-03-15,4740,Z111,236220,West,NU44FGNYNSE8
WC000200303DGS09P03WCC0058,3558,2003-03-15,4740,Z111,236220,West,G12FGVBGCKL3
WJ000200303DGS09P03WJC0011,1100000,2003-03-15,4740,Z119,236220,Southwest,KWVXHK1G23C7
WL000200303DGS09P03WLC0028,7655,2003-03-15,4740,Z111,236220,West,YG2KPLCBJWA4
ZG000200303DGS11P03ZGC0142,5657,2003-03-15,4740,Z111,236220,Southeast,NND4FFSKQLW1
ZG000200303DGS11P03ZGC0151,6832,2003-03-15,4740,Z299,236220,Southeast,HL8UABMLULZ4
00005200304D501813C024,180000,2003-04-15,1448,Y119,236220,Northeast,N2LXJMB9LKD4
00063200304DNBCHC030035,1876027,2003-04-15,1406,Y129,236220,Southeast,GLBAMN9Q7JN7
00243200304DV10N3C2338A,354455,2003-04-15,3600,Y112,236220,Northeast,WTN1BMHKN8U9
00247200304DV247C0179,93780,2003-04-15,3600,C114,236220,Southeast,N7MJDEFKYNQ4
00262200304DV600C418,352,2003-04-15,3600,Z111,236220,West,JBH2HD9FLWE8
00262200304DV691C4558A,460135,2003-04-15,3600,Z149,236220,West,NE8VL3QVQ9F3
00262200304DV691C4698A,668874,2003-04-15,3600,Z149,236220,West,JBH2HD9FLWE8
00517200304DV246C00026,191246,2003-04-15,3600,Z141,236220,Southeast,QPMEDY4NWSB1
00520200304D520CF2194,27000,2003-04-15,3600,Y119,236220,Southeast,NRR4RNXJ4E53
00581200304DV581C5408A,311850,2003-04-15,3600,C114,236220,Southeast,JXEPCQWMZ621
00595200304DV595C633,364300,2003-04-15,3600,Z179,236220,Northeast,NALLBVL1HRM4
00636200304DV636C1019,85722,2003-04-15,3600,Z141,236220,Midwest,GJWDPQ2EB6X7
00660200304DV660C743,11846,2003-04-15,3600,Z149,236220,West,C1JBWW2CNNS3
00660200304DV660C744,2631,2003-04-15,3600,Z149,236220,West,SNT4GWKF69F7
00671200304DV671C603A,12800,2003-04-15,3600,Z149,236220,Southwest,M9MDLP45LWJ3
00678200304DV678C7738A,92631,2003-04-15,3600,Z141,236220,Southwest,G458HU6P7G49
00678200304DV678C7768A,41176,2003-04-15,3600,Z141,236220,Southwest,SJLFSX6YPEE7
00689200304DV689P2953,250,2003-04-15,3600,C212,236220,Northeast,DMMBGV5GNLG4
0069D200304D585C30737,37133,2003-04-15,3600,Z141,236220,Midwest,GDVPE51HP9J6
0069D200304DV69DC5428A,336124,2003-04-15,3600,Z141,236220,Midwest,MDVAUM7WJLD3
0069D200304DV69DC5438A,20198,2003-04-15,3600,Z149,236220,Midwest,SG3GN6BBA5C9
0069D200304DV69DC588,6958,2003-04-15,3600,Z141,236220,Midwest,H1TZT1USZ5F2
0336CC10243,1213950,2003-04-15,3300,Z191,236220,Southeast,CX94XWQUWHJ9
0336CC10264,22000000,2003-04-10,3300,Z191,236220,Southeast,H1KPDZLCMNR8
0336CW10212,151279,2003-04-13,3300,Z191,236220,Southeast,H2XFGR46UMA1
20000200304DC8000030901,1982290,2003-04-15,1443,Z199,236220,West,WJLWXNS7YN91
3K15200304D503K1521400,0,2003-04-15,12H2,Z119,236220,Midwest,GMRJWAABE3F5
447U200304D50447U03124,2819614,2003-04-15,12C2,Y222,236220,Midwest,Y2JJVWWU4TJ4
447U200304D50447U03157TS,28655,2003-04-15,12C2,Y199,236220,Southeast,LGAFFF1MDDQ2
56A1200304D4356A130057,66733,2003-04-15,12C2,Z119,236220,Southeast,MW8EE7EJMQ18
56A1200304D4356A130067,359644,2003-04-15,12C2,Z111,236220,Midwest,PUA3JGRQDMZ1
70000200304DJX00C493,422000,2003-04-15,1540,Y166,236220,West,RKVLB6AL6GP7
70000200304DYREG39010219,647520,2003-04-15,1540,5680,236220,Southeast,NW2RJN8TQQW1
82FT200304D5082FT03023,23460,2003-04-15,12C2,N056,236220,West,S1QBS9QYF9R5
91U4200304D5091U431B044,223981,2003-04-15,12C2,Y199,236220,West,FT8JHZKCPSY8
AZ000200304DGS03P03AZC0039,821200,2003-04-15,4740,Z111,236220,Northeast,LETMQM2GWMS4
BW000200304DGS01P03NLM0014,32253,2003-04-15,4740,Z111,236220,Northeast,SC4KZUUHMQ26
DABJ1503C0030,160553,2003-04-17,2100,Z119,236220,Northeast,CUSYQY1FEVB6
DABK0703C0024,412435,2003-04-17,2100,Y169,236220,Southeast,EZ2FBNWHB8V8
DACA0301C0020,0,2003-05-01,2100,Y131,236220,Southeast,K9LLRM68PNE1
DACA0302C0001,0,2003-05-01,2100,Y139,236220,Southeast,K9LLRM68PNE1
DACA0302C0022,0,2003-04-28,2100,Y129,236220,Midwest,JV1NFDGGB4S4
DACA5603C2002,4851000,2003-04-03,2100,Y159,236220,Southwest,X577MMQEM1H4
DACA6302C0013,9995000,2003-04-22,2100,Y139,236220,Southeast,K9KCNAA4P118
DACA6503C0039,4982883,2003-04-25,2100,Z119,236220,Southeast,RVMJK3GK7DB4
DACA8303C0004,2290107,2003-04-10,2100,Y142,236220,West,YJBKVQ9EKEP8
DACW4703C0008,4871189,2003-04-03,2100,Y111,236220,Southwest,KAMSM47PKPB5
DAHA2403C0003,1897900,2003-04-09,2100,Y199,236220,West,N5Y9S2A4MU19
DAHA2903C0002,54061,2003-04-04,2100,Y119,236220,Southwest,Y1FQJ2GMX6K6
DAHA4203C0004,8128,2003-04-09,2100,Z111,236220,West,YLQFJ3NNTAK6
ETATP200304DAE128810320,8145000,2003-04-15,1630,Y169,236220,Southeast,ZDURM35BEN48
ETATP200304DAE134380320,583000,2003-04-15,1630,Z199,236220,Northeast,M7PZGEM98JV6
F0862003C0001,543000,2003-04-11,5700,Y151,236220,Southeast,FE24DCBHDYQ1
F1162303C0008,80593,2003-04-11,5700,Z111,236220,Midwest,GMRJWAABE3F5
F1162303C0010,24999,2003-04-16,5700,Z162,236220,Midwest,F3LNEEFZDPM3
F1461403C0008,53500,2003-04-24,5700,Y152,236220,Midwest,SMBFFG4D4LM5
F2560003C0006,788000,2003-04-23,5700,Y119,236220,Midwest,KC3NY1XDFUK9
F3860103C9001,646513,2003-04-29,5700,Y159,236220,Southeast,X17BRZLBN766
F3861003C0008,272755,2003-04-23,5700,Z119,236220,Southeast,LA2KJNLMHZ35
F4168903C0013,1107669,2003-04-24,5700,Z199,236220,West,HM1PS6FAK6U7
GB000200304DGS05P97GBM0131,56175,2003-04-15,4740,Z111,236220,Midwest,WB8LLC21LNM5
GS03P03DXC0016,0,2003-04-23,4740,AD61,236220,Southeast,J5T5CLFM2D14
GY000200304DGS06P03GYC0009,164771,2003-04-15,4740,Z111,236220,Midwest,WQNLHU9R6HU1
HH000200304DGS07P03HHD0114,100,2003-04-15,4740,Y111,236220,West,M9NAKFMYHXT1
HH000200304DGS07P03HHD0117,100,2003-04-15,4740,Y111,236220,West,QXJNHJJCKLK3
HH000200304DGS07P03HHD0124,1,2003-04-15,4740,Z111,236220,Southwest,JEHNESDYA9H1
HH000200304DGS07P03HHD0125,1,2003-04-15,4740,Z111,236220,Southwest,V6HKCK56TE45
HH000200304DGS07P03HHD0126,0,2003-04-15,4740,Z111,236220,Southwest,PABPQLCNDUM6
MDA94603C0027,0,2003-05-01,97F5,Z111,236220,Southeast,Q9DCPXGYBPZ9
N4425503C1012,1766708,2003-04-30,1700,Y199,236220,West,CYJ1KMXZALB8
N6246702C0505,6064000,2003-04-25,1700,Y169,236220,Southeast,K9KCNAA4P118
N6247002C3580,107047,2003-04-23,1700,Z119,236220,Southeast,RVMJK3GK7DB4
N6247003C6011,88063,2003-04-23,1700,Z199,236220,Southeast,M7B4RW85VEN1
N6247093C3069,0,2003-04-17,1700,Y159,236220,Southeast,VTLYH6YPDFU8
N6247094C4126,0,2003-04-15,1700,Y171,236220,Southwest,X577MMQEM1H4
N6871103C1213,49092,2003-04-15,1700,Y192,236220,West,XCALAG3KJLA5
PE000200304DGS02P03CUD0062,1,2003-04-15,4740,Z111,236220,Northeast,C1SEHY79DFK9
PE000200304DGS02P03CUD0065,1,2003-04-15,4740,Z111,236220,Northeast,RD3QLGRMEHL9
PE000200304DGS02P03CUD0068,1,2003-04-15,4740,Z111,236220,Northeast,DB72WNHUBU88
PL000200304DGS02P03PLC0020,611218,2003-04-15,4740,Y111,236220,Northeast,J2BKHKWK5AH3
POS01200304D3PFAS020241,81000,2003-04-15,1501,Z111,236220,Southeast,CEHNA6XZU795
PS000200304DGS03P03PSC0066,179831,2003-04-15,4740,Z111,236220,Northeast,T518HKGM3N71
RA000200304DGS04P03RAC0055,31430,2003-04-15,4740,Z111,236220,Midwest,TQ9EKSNLJD65
RA000200304DGS04P03RAC0063,6100,2003-04-15,4740,Z111,236220,Southeast,M4JBNZLVZBB9
SR000200304DGS05P03SRC0710,1525,2003-04-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200304DGS05P03SRC0711,488,2003-04-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200304DGS05P03SRC0712,260,2003-04-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200304DGS05P03SRC0713,1995,2003-04-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
ST000200304DGS05P03STM0028,1200,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0033,643,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0034,2940,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0035,660,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0036,2028,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0037,18498,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0038,13915,2003-04-15,4740,Z111,236220,Midwest,ZM9JK9SXXMT1
ST000200304DGS05P03STM0039,3929,2003-04-15,4740,Z111,236220,Midwest,SLHNEK7CGAD6
ST000200304DGS05P03STM0040,2317,2003-04-15,4740,Z111,236220,Midwest,ZM9JK9SXXMT1
ST000200304DGS05P03STM0042,4580,2003-04-15,4740,Z111,236220,Midwest,WYHLN4MRQSN7
SW000200304DGS05P03SWM0048,12944,2003-04-15,4740,Z111,236220,Midwest,F5N6THMMX2V6
SW000200304DGS05P03SWM0049,11048,2003-04-15,4740,Z111,236220,Midwest,F5N6THMMX2V6
SW000200304DGS05P03SWM0050,17830,2003-04-15,4740,Z111,236220,Midwest,F5N6THMMX2V6
SW000200304DGS05P03SWM0051,1720,2003-04-15,4740,Z111,236220,Midwest,JBJENGDN1E87
SW000200304DGS05P03SWM0052,852,2003-04-15,4740,Z111,236220,Midwest,YKQ4N8A6JZT1
SW000200304DGS05P03SWM0053,996,2003-04-15,4740,Z111,236220,Midwest,YKQ4N8A6JZT1
SW000200304DGS05P03SWM3936,1125,2003-04-15,4740,Z111,236220,Midwest,VBRVWXEQWUF4
TD000200304DGS06P03TDM0008,100000,2003-04-15,4740,Z111,236220,Midwest,JXDPE6JV4DA9
TK000200304DGS06P02TKC0007,18213,2003-04-15,4740,Z111,236220,Midwest,LVJHSM4PDFF5
VP000200304DGS08P03VPC7008,18826,2003-04-15,4740,Z111,236220,West,NSS7AYPXMFV4
WB000200304DGS09P03WBM0038,1200,2003-04-15,4740,Z111,236220,West,JRZ1WHXAKBM3
WB000200304DGS09P03WBM0039,42025,2003-04-15,4740,Z111,236220,West,NUSXWN6MXGL7
WB000200304DGS09P03WBM0042,1773,2003-04-15,4740,Z111,236220,Southeast,KY4JZ7N8HUA9
WC000200304DGS09P03WCM0067,1987,2003-04-15,4740,Z111,236220,West,NU44FGNYNSE8
WC000200304DGS09P03WCM0074,5115,2003-04-15,4740,Z111,236220,West,PDV9S95EM3Z3
WR000200304DGS09P03WRC0028,10600,2003-04-15,4740,Z111,236220,West,ZW87FNNKBD97
ZG000200304DGS11P03ZGC0159,53815,2003-04-15,4740,Z111,236220,Southeast,J5T5CLFM2D14
ZG000200304DGS11P03ZGC0164,8960,2003-04-15,4740,Z111,236220,Southeast,FGLQUNTLM4H1
ZG000200304DGS11P03ZGC0184,17970,2003-04-15,4740,Z299,236220,Southeast,NGK8UPRGE9B1
00006200305D601813C195,719184,2003-05-15,1448,Y199,236220,West,J695EGNCJXB5
00243200305DV10N3C2358A,405000,2003-05-15,3600,Y141,236220,Northeast,DB72WNHUBU88
00255200305DV255C589A60206,42788,2003-05-15,3600,Z149,236220,Southwest,RDN5HNBNV2D4
00262200305DV600C4258A,27351,2003-05-15,3600,Z141,236220,West,KVAKTYJ9MKA9
00262200305DV691C4248A,350977,2003-05-15,3600,Z149,236220,West,JBH2HD9FLWE8
00262200305DV691C4268A,453231,2003-05-15,3600,Z141,236220,West,JBH2HD9FLWE8
00436200305DV436C331,31337,2003-05-15,3600,Y149,236220,West,RECGJAN84JA8
00538200305DV538C385,43000,2003-05-15,3600,Z149,236220,Midwest,W7HZQMHCNN77
00546200305DV546C449,1255000,2003-05-15,3600,Y152,236220,Southeast,UN3EE8BZGN45
00564200305DV564C305,14475,2003-05-15,3600,Z141,236220,Southeast,HN2NP6EAKJG8
00600200305D06000360082,200000,2003-05-15,2800,Z111,236220,Southeast,GWPHEW7LW9F5
00623200305DV623C686,38206,2003-05-15,3600,Y141,236220,Southwest,PABPQLCNDUM6
00659200305DV246C00031,37853,2003-05-15,3600,Z141,236220,Southeast,HQRBG4Z4MC73
0069D200208DV69DC479,56095,2003-05-15,3600,Z141,236220,Midwest,CBSGBMJAKNS4
0069D200305DV69DC5478A,1732651,2003-05-15,3600,Z141,236220,Midwest,NWVBJ1ZR5R76
0069D200305DV69DC5488A,1458452,2003-05-15,3600,Z141,236220,Midwest,NWVBJ1ZR5R76
0069D200305DV69DC5498A,1666905,2003-05-15,3600,Z141,236220,Midwest,NWVBJ1ZR5R76
0069D200305DV69DC5558A,441021,2003-05-15,3600,Z141,236220,Midwest,NWVBJ1ZR5R76
0116200305D500116300573,110934,2003-05-15,12C2,Y162,236220,West,G44HTY44EZC6
0116200305D500116300578,16500,2003-05-15,12C2,Z119,236220,West,QBDXFBGKM822
02NV200305D5002NV24000,891582,2003-05-15,12C2,Y111,236220,West,NUSXWN6MXGL7
02NV200305D5002NV36001B,128000,2003-05-15,12C2,Y169,236220,West,S6VHK7LBNT13
0336CC10326,969000,2003-05-12,3300,Z191,236220,Southeast,N8EHC4YGJKG5
20000200305DC8000030905,1996955,2003-05-15,1443,C119,236220,West,GZALX3V3P2V7
30211200305DJ30211C027,2295028,2003-05-15,1540,Y166,236220,Southeast,CWKJD3JE6UN9
531A200305D5051A837050A,610678,2003-05-15,12C2,Y199,236220,Midwest,GMRJWAABE3F5
531A200305D5052B133024,148700,2003-05-15,12C2,Z199,236220,Midwest,GEZKTNN91KN9
7512200305D5075120306,719198,2003-05-15,12C2,Y199,236220,Southwest,CHP8MZ17ZJN5
7MN1200305D507MN130200,160402,2003-05-15,12H2,Y199,236220,Southeast,L1UJBELZ8KD1
82FT200305D5082FT318,1374555,2003-05-15,12C2,Y111,236220,West,Q7BPWPDL4VH9
82FT200305D5082FT331,11500,2003-05-15,12C2,C119,236220,West,RB1DSNZT9AL7
83600200305DC8360031102,991320,2003-05-15,1443,Y139,236220,West,MBEWEMRH6JJ7
94TZ200305D5094TZ30134,118000,2003-05-15,12C2,Y162,236220,Southwest,STJXNA5AA7F4
9A28200305D509A2831R27,349402,2003-05-15,12C2,Y179,236220,West,EFJJDY5ESTK5
BC664200305DNDC030050,908197,2003-05-15,1422,Y219,236220,West,Z3T9HM7NBZX3
CD000200305DGS03P03CDC0035,206197,2003-05-15,4740,Z111,236220,Northeast,LALFKXYL3GL3
DABK0503C0013,200481,2003-05-16,2100,Y163,236220,Southwest,KCTZHQGUDUF4
DABK2103C0018,19600,2003-05-06,2100,Z111,236220,Southeast,Y7NGPEBNCM73
DABQ0603C0017,69138,2003-05-21,2100,Z119,236220,West,R9U3CNCG62U7
DACA2103C0008,2886000,2003-05-16,2100,Y199,236220,Southeast,M9LUKLALSR67
DACA2103C0009,42491546,2003-05-27,2100,Y163,236220,Southeast,DED2RD79DJU6
DACA2702C0011,0,2003-05-02,2100,Y199,236220,Southeast,XJN2JTD63JL8
DACA6303C0005,398823,2003-05-20,2100,Z159,236220,West,XA4GB3AW3P25
DAHA9003C0005,46719,2003-05-06,2100,Z300,236220,Southeast,HL8UABMLULZ4
DTCG8203C3WCA32,225635,2003-05-15,7008,Z299,236220,Southwest,DDPPX51Q3GN5
DTCG8303C3WF168,220380,2003-05-15,7008,Z199,236220,Southeast,EC87FFMEABH3
DTCG8303C3WF258,465171,2003-05-15,7008,Z152,236220,Southeast,D99PQ68JZ8N3
DTCG8303N3YD029,55279,2003-05-15,7008,Z112,236220,Southeast,QHT5B4W59GL9
EW000200305DGS04P03EWC0086,52989,2003-05-15,4740,Z111,236220,Southeast,J28XEP6F64U9
EW000200305DGS04P03EWC0093,56400,2003-05-15,4740,Z111,236220,Southeast,JLL4HC629SP3
EW000200305DGS04P03RTC0016,1655000,2003-05-15,4740,Z111,236220,Southeast,LL4QWWJLVMX3
F0466603C0005,699983,2003-05-16,5700,Y139,236220,West,S6VHK7LBNT13
F0466603C0011,795319,2003-05-27,5700,Z163,236220,West,EWR7Y8QFBZB8
F0466603C0014,742500,2003-05-21,5700,Z119,236220,West,KACQJL6WU259
F0466603C0016,298123,2003-05-22,5700,Z162,236220,West,KACQJL6WU259
F0561103C0038,450705,2003-05-23,5700,Z139,236220,West,N4L1JSBX3L47
F0561103C0039,326629,2003-05-15,5700,Z199,236220,West,YZLDPBVK9QU3
F1162303C0013,350450,2003-05-19,5700,Z111,236220,Midwest,PK71WTK9NWE8
F2960103C0201,225711,2003-05-28,5700,Y192,236220,Southwest,GKKNXEYFK8F2
F3860103C9004,285266,2003-05-20,5700,Z199,236220,Southeast,X17BRZLBN766
F4168903C0021,990400,2003-05-30,5700,Y119,236220,West,QFN2F8LBR3D7
GA000200305DGS05P03GAC0042,178264,2003-05-15,4740,Z111,236220,Southeast,CMS3SJUMLDA3
GA000200305DGS05P03GAC0074,795000,2003-05-15,4740,Z111,236220,Midwest,CFR4YYFDNXF5
GB000200305DGS05P03GBC0033,1790000,2003-05-15,4740,Z111,236220,Midwest,JSANJLMEG5Z1
GS06P03GYC0014,137916,2003-05-15,4740,Z111,236220,Midwest,FHUPMQMATC15
GZ000200305DGS06P02GZC0541,1288467,2003-05-15,4740,Z111,236220,Midwest,MNULLFSQM1H5
JB000200305DGS08P03JBD0069,1,2003-05-15,4740,Z111,236220,West,FGBXS8RUQ5Y4
JB000200305DGS08P03JBD0070,3530825,2003-05-15,4740,Z111,236220,West,FDP6NLK1FBB5
JB000200305DGS08P03JBD0071,2929452,2003-05-15,4740,Z111,236220,West,SENDML88AEK1
JC000200305DGS08P03JCC0025,447349,2003-05-15,4740,Z199,236220,Midwest,FDZLHYBSK185
JF000200305DGS08P03JFC0007,1787189,2003-05-15,4740,Z111,236220,West,YZLDPBVK9QU3
KT000200305DGS09P03KTC0067,1523689,2003-05-15,4740,Z111,236220,West,VD3SP4NGVLX4
LARC0200305DNAS103068,1222000,2003-05-15,8000,Y199,236220,Southeast,GWJUXAKB17T2
MDA94703C0008,1600000,2003-05-02,97F5,Z300,236220,Northeast,FMULJNRPBW83
N6246703C0183,1940000,2003-05-30,1700,Y119,236220,Southeast,J28XEP6F64U9
N6247003C0038,65000,2003-05-06,1700,Z159,236220,Southeast,JBS1DTGRKJ71
N6247703C0012,26254100,2003-05-30,1700,J038,236220,Southeast,VEP4UN7LDMK5
N6927203C1020,247779,2003-05-19,1700,Z129,236220,Southeast,CDVAYQA2C6N1
PS000200305DGS03P03PSM0074,41024,2003-05-15,4740,Z111,236220,Northeast,MK2XMKJCNFM7
PW000200305DGS02P03PWC0094,63058,2003-05-15,4740,Z111,236220,Northeast,T53NX2JHF5H5
QN000200305DGS03P03QNC0057,8165,2003-05-15,4740,Z111,236220,Southeast,PNLVE1U24TQ6
RQ000200305DGS04P03RQC0070,27777,2003-05-15,4740,Z111,236220,Southeast,CJYHH7954PN7
SR000200305DGS05P03SRC0725,1833,2003-05-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200305DGS05P03SRC0726,425,2003-05-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200305DGS05P03SRC0727,720,2003-05-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200305DGS05P03SRC0728,1753,2003-05-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
SR000200305DGS05P03SRC0729,1625,2003-05-15,4740,Z111,236220,Midwest,MA29MHGNJWF3
ST000200305DGS05P03STM0041,2538,2003-05-15,4740,Z111,236220,Northeast,C13GMG2J7KK4
ST000200305DGS05P03STM0046,633,2003-05-15,4740,S112,236220,Midwest,F94BMFUM6M53
ST000200305DGS05P03STM0047,7326,2003-05-15,4740,Z111,236220,Midwest,GJHAZCKAL599
VE000200305DGS08P03VEC0034,218603,2003-05-15,4740,Z111,236220,West,NSS7AYPXMFV4
VE000200305DGS08P03VPC7012,8491,2003-05-15,4740,Z111,236220,West,SEPYBHAB7H81
VP000200305DGS08P03VPC7009,35726,2003-05-15,4740,Z111,236220,West,NSS7AYPXMFV4
WB000200305DGS09P03WBC0041,6000,2003-05-15,4740,Z111,236220,West,LUWXJYPSMA11
WB000200305DGS09P03WBC0047,15290,2003-05-15,4740,Z111,236220,Midwest,ZVLJDJHC6C53
WD000200305DGS09P03WDC0010,18645,2003-05-15,4740,Z111,236220,West,YJBKVQ9EKEP8
ZG000200305DGS11P03ZGC0200,17800,2003-05-15,4740,Z299,236220,Southeast,CNG4MUEJR131
00005200306D501813C016,51100,2003-06-15,1448,Z152,236220,Northeast,G1KMM7PZKJN4
00005200306D501813C022,146044,2003-06-15,1448,Z199,236220,Northeast,PYWBHJPBWMA9
00200200306D200200301254,21000,2003-06-15,7523,Y244,236220,Southeast,G9AGDB26MYZ2
00200200306D200200301311,345423,2003-06-15,7523,Y119,236220,Southeast,EGHPHNK86JG4
00200200306D200200301331,345423,2003-06-15,7523,Y119,236220,Southeast,EGHPHNK86JG4
00223200306D222032003,477537,2003-06-23,7524,Y182,236220,Southeast,Q3PSBDQKRJA9
00254200306D254200301301,8998,2003-06-15,7523,Z111,236220,Northeast,SGFFGFNMPGR1
00255200306DV255C589A50212,286500,2003-06-15,3600,Z149,236220,Midwest,VE4AVDFNU343
00255200306DV255C589A50222,105681,2003-06-15,3600,Z149,236220,Midwest,WQNLHU9R6HU1
