,Unnamed: 0,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
6517,6517,N6945010C4132,1700,Empty,Empty,Empty
6518,6518,VA250C0674,3600,Empty,Empty,Empty
6519,6519,36C24218C0134,3600,Empty,Empty,Empty
6520,6520,W912PP10C0028,2100,Empty,Empty,Empty
6521,6521,W9124A20C0006,2100,Empty,Empty,Empty
6522,6522,W912QR12C0035,2100,Empty,Empty,Empty
6523,6523,GS08P12JFC0103,4740,Empty,Empty,Empty
6524,6524,140P5120C0020,1443,Empty,Empty,Empty
6525,6525,12405B22C0019,12H2,Empty,Empty,Empty
6526,6526,DAHA3603C0004,2100,Empty,Empty,Empty
6527,6527,W911SG10C0005,2100,Empty,Empty,Empty
6528,6528,VA263C0679,3600,Empty,Empty,Empty
6529,6529,N4008509C0044,1700,Empty,Empty,Empty
6530,6530,GS09P15WNC0017,4740,Empty,Empty,Empty
6531,6531,DTFASA17C00796,6920,Empty,Empty,Empty
6532,6532,W917PM08C0002,2100,Empty,Empty,Empty
6533,6533,N0042124C0088,1700,Empty,Empty,Empty
6534,6534,FA282325C0007,5700,Empty,Empty,Empty
6535,6535,W917BK08C0006,2100,Empty,Empty,Empty
6536,6536,GS11P15YMC0048,4740,Empty,Empty,Empty
6537,6537,VA25913C0210,3600,Empty,Empty,Empty
6538,6538,W9124Q09C0570,2100,Empty,Empty,Empty
6539,6539,W9128A09C0001,2100,Empty,Empty,Empty
6540,6540,VA26313C0037,3600,Empty,Empty,Empty
6541,6541,VA244C1113,3600,Empty,Empty,Empty
6542,6542,V605C05618A,3600,Empty,Empty,Empty
6543,6543,AG32SDC160052,12H2,Empty,Empty,Empty
6544,6544,GS08P14JBP0042,4740,Empty,Empty,Empty
6545,6545,VA25017C0049,3600,Empty,Empty,Empty
6546,6546,W917PM07C0034,2100,Empty,Empty,Empty
6547,6547,GS10P14XFC0002,4740,Empty,Empty,Empty
6548,6548,VA249C0612,3600,Empty,Empty,Empty
6549,6549,FA282320C0027,5700,Empty,Empty,Empty
6550,6550,DOLJ041A00012,1630,Empty,Empty,Empty
6551,6551,GS09P13WNC0020,4740,1,"$38,500",40.2%
6552,6552,VA24713C0293,3600,0,$0,0%
6553,6553,VA26312C0164,3600,0,$0,0%
6554,6554,12805B22C0018,12H2,,,
6555,6555,W912DS15C0024,2100,Empty,Empty,Empty
6556,6556,VA251C0139,3600,Empty,Empty,Empty
6557,6557,140P4222C0017,1443,Empty,Empty,Empty
6558,6558,W912DQ18C4057,2100,Empty,Empty,Empty
6559,6559,75N99024C00076,7529,Empty,Empty,Empty
6560,6560,GS03P16QAC7006,4740,Empty,Empty,Empty
6561,6561,W911S112C0024,2100,Empty,Empty,Empty
6562,6562,36E77620C0014,3600,Empty,Empty,Empty
6563,6563,VA24412C0329,3600,Empty,Empty,Empty
6564,6564,GS09P08WDC0030,4740,0,$0,0%
6565,6565,W912HN10C0073,2100,0,$0,0%
6566,6566,GS09P16WKC7012,4740,Empty,Empty,Empty
6567,6567,W912DY11C0027,2100,,,
6568,6568,30000200212DC3000030010,1443,0,$0,0%
6569,6569,W91QV107C0024,2100,Empty,Empty,Empty
6570,6570,GS09P06WMC3013,4740,,,
6571,6571,36C24819C0063,3600,Empty,Empty,Empty
6572,6572,VA241C1229,3600,Empty,Empty,Empty
6573,6573,DTFAEA07C00117,6920,Empty,Empty,Empty
6574,6574,GS11P07ZGM0274,4740,Empty,Empty,Empty
6575,6575,47PM0517C0016,4740,Empty,Empty,Empty
6576,6576,VA101F16C2769,3600,Empty,Empty,Empty
6577,6577,36C25219C0172,3600,,,
6578,6578,W917BK05C0056,2100,,,
6579,6579,W912HN22C4002,2100,Empty,Empty,Empty
6580,6580,GS09P11WRC0052,4740,0,$0,0%
6581,6581,GS11P10YTC0086,4740,0,$0,0%
6582,6582,W5J9LE11C0063,2100,Empty,Empty,Empty
6583,6583,VA26314C0107,3600,,,
6584,6584,47PE0223C0008,4740,,,
6585,6585,36C26319C0102,3600,,,
6586,6586,VA258C0013,3600,Empty,Empty,Empty
6587,6587,INP12PC00362,1443,Empty,Empty,Empty
6588,6588,W912DR08C0043,2100,Empty,Empty,Empty
6589,6589,HSCG2911CPMW011,7008,Empty,Empty,Empty
6590,6590,VA263C0139,3600,Empty,Empty,Empty
6591,6591,VA786ARA0138,3600,,,
6592,6592,VA262C0124,3600,,,
6593,6593,VA25915C0164,3600,0,$0,0%
6594,6594,V635C652,3600,Empty,Empty,Empty
6595,6595,140A0319C0010,1450,Empty,Empty,Empty
6596,6596,W912QR16C0032,2100,,,
6597,6597,W9124M11C0003,2100,Empty,Empty,Empty
6598,6598,75N99019C00047,7529,Empty,Empty,Empty
6599,6599,47PK1220C0004,4740,Empty,Empty,Empty
6600,6600,N6945020C0058,1700,Empty,Empty,Empty
6601,6601,VA69D17C0108,3600,Empty,Empty,Empty
6602,6602,W9128F17C0048,2100,Empty,Empty,Empty
6603,6603,W91B4N09C8180,2100,Empty,Empty,Empty
6604,6604,AG52B1C150002,12C2,Empty,Empty,Empty
6605,6605,DACA3102C0047,2100,,,
6606,6606,HSCG3310NPQQ242,7008,0,$0,0%
6607,6607,GS05P16SVC7032,4740,0,$0,0%
6608,6608,INPC5630081003,1443,Empty,Empty,Empty
6609,6609,FA486110CA053,5700,Empty,Empty,Empty
6610,6610,GS05P17SCC0021,4740,Empty,Empty,Empty
6611,6611,36C24223C0053,3600,Empty,Empty,Empty
6612,6612,W912ER14C0002,2100,Empty,Empty,Empty
6613,6613,W912JM06C0015,2100,Empty,Empty,Empty
6614,6614,W9124Q09C0623,2100,Empty,Empty,Empty
6615,6615,1305M419CNAAJ0014,1330,Empty,Empty,Empty
6616,6616,36C24818C0183,3600,Empty,Empty,Empty
6617,6617,VA24417C0178,3600,Empty,Empty,Empty
6618,6618,N4008012C2015,1700,Empty,Empty,Empty
6619,6619,W912L718C7010,2100,Empty,Empty,Empty
6620,6620,1305M421CNAAJ0005,1330,Empty,Empty,Empty
6621,6621,W917BE08C0050,2100,,,
6622,6622,N4008516C7710,1700,Empty,Empty,Empty
6623,6623,N3654A08C1004,1700,Empty,Empty,Empty
6624,6624,W911KB18C0012,2100,,,
6625,6625,W91QV117C0202,2100,,,
6626,6626,V648C474,3600,,,
6627,6627,FA441704C0014,5700,Empty,Empty,Empty
6628,6628,GS04P05RAC0004,4740,Empty,Empty,Empty
6629,6629,DOLJ061A20388,1630,Empty,Empty,Empty
6630,6630,W917BK05C0024,2100,Empty,Empty,Empty
6631,6631,VA244C0383,3600,Empty,Empty,Empty
6632,6632,VA263C0669,3600,Empty,Empty,Empty
6633,6633,INP11PC00281,1443,Empty,Empty,Empty
6634,6634,W912QR14C0015,2100,,,
6635,6635,GS04P16EXC7173,4740,Empty,Empty,Empty
6636,6636,W50S8F20C0003,2100,Empty,Empty,Empty
6637,6637,15B30521CV1W10019,1540,Empty,Empty,Empty
6638,6638,47PK1121C0011,4740,,,
6639,6639,GS11P04YEC0193,4740,Empty,Empty,Empty
6640,6640,GS11P07ZGM0159,4740,0,$0,0%
6641,6641,INR11PC20071,1425,Empty,Empty,Empty
6642,6642,VA26212C0131,3600,Empty,Empty,Empty
6643,6643,V648C478,3600,Empty,Empty,Empty
6644,6644,VA259C1075,3600,,,
6645,6645,GS06P08TKC0005,4740,Empty,Empty,Empty
6646,6646,GS07P09HHC0005,4740,Empty,Empty,Empty
6647,6647,47PF0019C0070,4740,Empty,Empty,Empty
6648,6648,V568C80755,3600,Empty,Empty,Empty
6649,6649,VA241C1960,3600,,,
6650,6650,N4008005C0514,1700,Empty,Empty,Empty
6651,6651,GS08P12JFC0108,4740,Empty,Empty,Empty
6652,6652,W917PM05C0005,2100,,,
6653,6653,VA263C0023,3600,0,$0,0%
6654,6654,NNM14AA21C,8000,0,$0,0%
6655,6655,GS10P10XFC0005,4740,0,$0,0%
6656,6656,INPC5010060902,1443,,,
6657,6657,DABK3903C0099,2100,Empty,Empty,Empty
6658,6658,W9124N08C0046,2100,,,
6659,6659,VA257C0609,3600,,,
6660,6660,VA250C0360,3600,Empty,Empty,Empty
6661,6661,W911RZ10C0013,2100,Empty,Empty,Empty
6662,6662,47PM0320C0007,4740,,,
6663,6663,191Z2519C0011,1900,Empty,Empty,Empty
6664,6664,GS05P10SPC0027,4740,,,
6665,6665,HHSI102201600003C,7527,Empty,Empty,Empty
6666,6666,36C25923C0012,3600,0,$0,0%
6667,6667,V542C70115,3600,Empty,Empty,Empty
6668,6668,W911KB12C0017,2100,0,$0,0%
6669,6669,FA570712C0032,5700,Empty,Empty,Empty
6670,6670,VA244C1475,3600,Empty,Empty,Empty
6671,6671,N6945007C0062,1700,Empty,Empty,Empty
6672,6672,N6246702C0503,1700,Empty,Empty,Empty
6673,6673,VA69D12C0254,3600,Empty,Empty,Empty
6674,6674,GS11P10YEC0044,4740,Empty,Empty,Empty
6675,6675,SAQMMA13C0004,1900,Empty,Empty,Empty
6676,6676,N6945016C4440,1700,Empty,Empty,Empty
6677,6677,36C25521C0023,3600,Empty,Empty,Empty
6678,6678,W912L104C0017,2100,Empty,Empty,Empty
6679,6679,VA248C1140,3600,Empty,Empty,Empty
6680,6680,W912DR22C0034,2100,Empty,Empty,Empty
6681,6681,W912JV16C7008,2100,Empty,Empty,Empty
6682,6682,V656C467MEYER,3600,Empty,Empty,Empty
6683,6683,VA26312C0169,3600,Empty,Empty,Empty
6684,6684,SAQMMA09C0044,1900,Empty,Empty,Empty
6685,6685,VA255C2214,3600,Empty,Empty,Empty
6686,6686,VA257C00208A,3600,Empty,Empty,Empty
6687,6687,GS04P06EXC0059,4740,Empty,Empty,Empty
6688,6688,SLI60016C0008,1900,Empty,Empty,Empty
6689,6689,GS09P15WJC0007,4740,Empty,Empty,Empty
6690,6690,W9124N09C0052,2100,Empty,Empty,Empty
6691,6691,V691C05588A,3600,Empty,Empty,Empty
6692,6692,N4008009C4414,1700,Empty,Empty,Empty
6693,6693,N4008518C6151,1700,Empty,Empty,Empty
6694,6694,47PF0019C0022,4740,Empty,Empty,Empty
6695,6695,47PK1922C0001,4740,Empty,Empty,Empty
6696,6696,VA52813C0029,3600,Empty,Empty,Empty
6697,6697,GS09P15WKC0017,4740,Empty,Empty,Empty
6698,6698,F0862003C0015,5700,Empty,Empty,Empty
6699,6699,VA256C0021,3600,Empty,Empty,Empty
6700,6700,FA286013C0017,5700,Empty,Empty,Empty
6701,6701,W9124D15C0042,2100,,,
6702,6702,W9124714C0057,2100,Empty,Empty,Empty
6703,6703,AG63PXC100007,12C2,Empty,Empty,Empty
6704,6704,W90U4210C4114,2100,Empty,Empty,Empty
6705,6705,W912PL14C0008,2100,Empty,Empty,Empty
6706,6706,GS11P14YTP0289,4740,Empty,Empty,Empty
6707,6707,47PK1122C0005,4740,,,
6708,6708,W9124722C0049,2100,0,$0,0%
6709,6709,VA255P1232,3600,Empty,Empty,Empty
6710,6710,GS11P09MAC0310,4740,0,$0,0%
6711,6711,FA480010C0027,5700,Empty,Empty,Empty
6712,6712,V541C72033,3600,Empty,Empty,Empty
6713,6713,W9124Q08C0606,2100,0,$0,0%
6714,6714,EW000200305DGS04P03EWC0093,4740,Empty,Empty,Empty
6715,6715,VA24914C0092,3600,Empty,Empty,Empty
6716,6716,VA256C0378,3600,Empty,Empty,Empty
6717,6717,36C26118C0132,3600,Empty,Empty,Empty
6718,6718,12FPC419C0009,12D0,Empty,Empty,Empty
6719,6719,12010919C0042,12C2,,,
6720,6720,W50S8A22C5202,2100,,,
6721,6721,W912QR09C0094,2100,Empty,Empty,Empty
6722,6722,VA255C1334,3600,Empty,Empty,Empty
6723,6723,47PM0421C0005,4740,Empty,Empty,Empty
6724,6724,GS07P14UTC0012,4740,Empty,Empty,Empty
6725,6725,47PE0719C0005,4740,Empty,Empty,Empty
6726,6726,VA251C1082,3600,Empty,Empty,Empty
6727,6727,FA255014C1002,5700,Empty,Empty,Empty
6728,6728,HHSI102201100002C,7527,Empty,Empty,Empty
6729,6729,GS09P07KLC0028,4740,,,
6730,6730,PS000200309DGS03P03PSM0096,4740,,,
6731,6731,N6246706C5748,1700,Empty,Empty,Empty
6732,6732,W90U4210C4104,2100,Empty,Empty,Empty
6733,6733,FA468610C0047,5700,Empty,Empty,Empty
6734,6734,GS08P15JAC7004,4740,,,
6735,6735,36C24218C0192,3600,Empty,Empty,Empty
6736,6736,33330223CF0010447,3300,Empty,Empty,Empty
6737,6737,36C24519C0087,3600,Empty,Empty,Empty
6738,6738,V244C00033,3600,Empty,Empty,Empty
6739,6739,W912BV05C2002,2100,Empty,Empty,Empty
6740,6740,F4161203C0030,5700,Empty,Empty,Empty
6741,6741,VA246C0511,3600,Empty,Empty,Empty
6742,6742,N4008311C1006,1700,Empty,Empty,Empty
6743,6743,W911KB11C0008,2100,,,
6744,6744,GS03P14QAP0011,4740,0,$0,0%
6745,6745,47PD1018C0012,4740,Empty,Empty,Empty
6746,6746,47PE0218C0022,4740,,,
6747,6747,VA256C0650,3600,Empty,Empty,Empty
6748,6748,VA263C1048,3600,Empty,Empty,Empty
6749,6749,HHSD200200618804C,7523,,,
6750,6750,FA930117C0008,5700,Empty,Empty,Empty
6751,6751,47PD1020C0008,4740,Empty,Empty,Empty
6752,6752,W9127823C0021,2100,Empty,Empty,Empty
6753,6753,W912CG08C0005,2100,Empty,Empty,Empty
6754,6754,W5J9JE12C0025,2100,Empty,Empty,Empty
6755,6755,VA25613C0139,3600,Empty,Empty,Empty
6756,6756,INPC5450040077,1443,,,
6757,6757,47PK1723C0013,4740,,,
6758,6758,GS05P06FBC3035,4740,Empty,Empty,Empty
6759,6759,W9126G11C0058,2100,0,$0,0%
6760,6760,VA255C0456,3600,Empty,Empty,Empty
6761,6761,VA248C1039,3600,0,$0,0%
6762,6762,AG04GGC120016,12C2,Empty,Empty,Empty
6763,6763,DTFAGL08C00276,6920,Empty,Empty,Empty
6764,6764,W5K9FH11C0263,2100,Empty,Empty,Empty
6765,6765,47PE0520C0018,4740,Empty,Empty,Empty
6766,6766,36C24619C0106,3600,Empty,Empty,Empty
6767,6767,36C24221C0073,3600,Empty,Empty,Empty
6768,6768,47PC0322C0003,4740,Empty,Empty,Empty
6769,6769,FA282307C3020,5700,Empty,Empty,Empty
6770,6770,19AQMM21C0099,1900,Empty,Empty,Empty
6771,6771,GS04P12RDC0061,4740,0,$0,0%
6772,6772,W912DS15C0009,2100,Empty,Empty,Empty
6773,6773,W9124R08C0024,2100,Empty,Empty,Empty
6774,6774,W912EK22C0018,2100,,,
6775,6775,W912QR13C0040,2100,Empty,Empty,Empty
6776,6776,GS11P08ZGC0181,4740,Empty,Empty,Empty
6777,6777,V618C1293,3600,Empty,Empty,Empty
6778,6778,47PL0118C0050,4740,,,
6779,6779,W912JM12C0015,2100,,,
6780,6780,VA24512C0044,3600,0,$0,0%
6781,6781,N6247203C6117,1700,Empty,Empty,Empty
6782,6782,GS06P16TEC7041,4740,0,$0,0%
6783,6783,W5J9LE12C0040,2100,Empty,Empty,Empty
6784,6784,36E77619C0021,3600,Empty,Empty,Empty
6785,6785,W912L809C0010,2100,Empty,Empty,Empty
6786,6786,GS11P09MAM0332,4740,Empty,Empty,Empty
6787,6787,W912P813C0019,2100,,,
6788,6788,GS08P10JBC0005,4740,Empty,Empty,Empty
6789,6789,47PF0024C0031,4740,Empty,Empty,Empty
6790,6790,W9124717C0042,2100,Empty,Empty,Empty
6791,6791,36C25518C0090,3600,Empty,Empty,Empty
6792,6792,47PJ0020C0093,4740,Empty,Empty,Empty
6793,6793,VA52812C0088,3600,Empty,Empty,Empty
6794,6794,DABK0503C0028,2100,Empty,Empty,Empty
6795,6795,GS11P09YTC0131,4740,Empty,Empty,Empty
6796,6796,GS03P17QKC0005,4740,Empty,Empty,Empty
6797,6797,36C26319C0132,3600,Empty,Empty,Empty
6798,6798,GS04P08EXC0133,4740,0,$0,0%
6799,6799,W91B4M09C4004,2100,0,$0,0%
6800,6800,VA24314C0085,3600,0,$0,0%
6801,6801,VA259C0322,3600,0,$0,0%
6802,6802,47PF0023C0030,4740,,,
6803,6803,140P1520C0016,1443,,,
6804,6804,EPC17051,6800,Empty,Empty,Empty
6805,6805,W91QF524C0018,2100,Empty,Empty,Empty
6806,6806,W9124219C5005,2100,Empty,Empty,Empty
6807,6807,W5K9FH12C0138,2100,Empty,Empty,Empty
6808,6808,ZG000200306DGS11P03ZGC0232,4740,,,
6809,6809,W90U4210C4141,2100,Empty,Empty,Empty
6810,6810,GS05P09SEC0080,4740,Empty,Empty,Empty
6811,6811,VA248C1438,3600,Empty,Empty,Empty
6812,6812,YE000200309DGS11P03YEC0264,4740,Empty,Empty,Empty
6813,6813,VA24412C0083,3600,Empty,Empty,Empty
6814,6814,W917BK07C0033,2100,Empty,Empty,Empty
6815,6815,W912QR10C0023,2100,Empty,Empty,Empty
6816,6816,VA244C1696,3600,Empty,Empty,Empty
6817,6817,GS11P13MAP0217,4740,0,$0,0%
6818,6818,HHSD200201357316C,7523,Empty,Empty,Empty
6819,6819,W911SA17C2020,2100,,,
6820,6820,W912QR17C0031,2100,,,
6821,6821,W912BV12C0019,2100,,,
6822,6822,W912QR20C0059,2100,Empty,Empty,Empty
6823,6823,FA485521C0018,5700,Empty,Empty,Empty
6824,6824,47PB0022C0021,4740,Empty,Empty,Empty
6825,6825,FA850107C0048,5700,Empty,Empty,Empty
6826,6826,W911SD16C0013,2100,Empty,Empty,Empty
6827,6827,FA813722C0020,5700,Empty,Empty,Empty
6828,6828,36C25622C0068,3600,Empty,Empty,Empty
6829,6829,47PM0023C0001,4740,Empty,Empty,Empty
6830,6830,VA25913C0312,3600,Empty,Empty,Empty
6831,6831,INL09PC00151,1422,Empty,Empty,Empty
6832,6832,N6945011C0027,1700,Empty,Empty,Empty
6833,6833,GS11P15YTC0179,4740,,,
6834,6834,HHSI102201700027C,7527,Empty,Empty,Empty
6835,6835,FA302215C0001,5700,Empty,Empty,Empty
6836,6836,VA246C0601,3600,Empty,Empty,Empty
6837,6837,W5J9JE18C0013,2100,Empty,Empty,Empty
6838,6838,DOCRA134103CB3018,1330,Empty,Empty,Empty
6839,6839,DACA0103C0005,2100,Empty,Empty,Empty
6840,6840,75N99023C00066,7529,,,
6841,6841,70CMSW23C00000031,7012,Empty,Empty,Empty
6842,6842,VA244C0282,3600,Empty,Empty,Empty
6843,6843,DEMA0013666,8900,Empty,Empty,Empty
6844,6844,47PJ0021C0005,4740,Empty,Empty,Empty
6845,6845,SAQMMA13C0128,1900,Empty,Empty,Empty
6846,6846,GS04P11RDC0019,4740,Empty,Empty,Empty
6847,6847,FA486110CA038,5700,Empty,Empty,Empty
6848,6848,DTFANM08C00019,6920,Empty,Empty,Empty
6849,6849,47PJ0020C0030,4740,Empty,Empty,Empty
6850,6850,70Z02820C72F26400,7008,Empty,Empty,Empty
6851,6851,GS11P14MAC0271,4740,Empty,Empty,Empty
6852,6852,GS08P12JFC0143,4740,,,
6853,6853,VA259C0543,3600,Empty,Empty,Empty
6854,6854,GS04P16EXC7106,4740,Empty,Empty,Empty
6855,6855,00262200309DV600C4878A,3600,Empty,Empty,Empty
6856,6856,VA249C0473,3600,0,$0,0%
6857,6857,HHSI242201700006C,7527,,,
6858,6858,W912HN08C0023,2100,,,
6859,6859,531A200305D5052B133024,12C2,0,$0,0%
6860,6860,N6945013C2259,1700,Empty,Empty,Empty
6861,6861,VA245C0238,3600,,,
6862,6862,W50S8E22C0004,2100,Empty,Empty,Empty
6863,6863,ARC00200309DNAS203149,8000,Empty,Empty,Empty
6864,6864,GS03P09DXC0038,4740,Empty,Empty,Empty
6865,6865,W91B4N10C8212,2100,Empty,Empty,Empty
6866,6866,47PF0019C0035,4740,Empty,Empty,Empty
6867,6867,W911SD06C0022,2100,Empty,Empty,Empty
6868,6868,FA480107C0014,5700,Empty,Empty,Empty
6869,6869,DTOS5906D00472,6901,Empty,Empty,Empty
6870,6870,FA701208C0014,5700,Empty,Empty,Empty
6871,6871,W911KB18C0005,2100,Empty,Empty,Empty
6872,6872,W912DS17C0011,2100,Empty,Empty,Empty
6873,6873,N6247704C0018,1700,Empty,Empty,Empty
6874,6874,VA263C0345,3600,,,
6875,6875,GS11P08YEC0195,4740,0,$0,0%
6876,6876,N4008515C3816,1700,Empty,Empty,Empty
6877,6877,W9123615C0016,2100,Empty,Empty,Empty
6878,6878,GS11P17NWC0026,4740,,,
6879,6879,VA69D13C0259,3600,,,
6880,6880,47PD1219C0032,4740,,,
6881,6881,36C25820C0058,3600,Empty,Empty,Empty
6882,6882,HQ003413C0133,97F5,Empty,Empty,Empty
6883,6883,GS08P04JBC0055,4740,Empty,Empty,Empty
6884,6884,FA447910C0010,5700,Empty,Empty,Empty
6885,6885,N4008012C2503,1700,Empty,Empty,Empty
6886,6886,VA25914C0388,3600,Empty,Empty,Empty
6887,6887,VA668C0015,3600,Empty,Empty,Empty
6888,6888,N6945011C4582,1700,Empty,Empty,Empty
6889,6889,GS11P14MAP0352,4740,,,
6890,6890,AG32SDC120057,12H2,Empty,Empty,Empty
6891,6891,W912QR08C0049,2100,Empty,Empty,Empty
6892,6892,VA247C0925,3600,Empty,Empty,Empty
6893,6893,HSFE2013C0148,7022,Empty,Empty,Empty
6894,6894,GS01P11NLC0024,4740,0,$0,0%
6895,6895,47PK1519C0028,4740,,,
6896,6896,47PD0420C0008,4740,,,
6897,6897,47PE0520C0024,4740,,,
6898,6898,N0017422C0015,1700,Empty,Empty,Empty
6899,6899,W5J9JE16C0022,2100,0,$0,0%
6900,6900,GS11P06MAM0176,4740,Empty,Empty,Empty
6901,6901,GS03P17QMC0002,4740,Empty,Empty,Empty
6902,6902,W9115107C0059,2100,Empty,Empty,Empty
6903,6903,AG32SCC170014,12H2,Empty,Empty,Empty
6904,6904,W912DS09C0012,2100,Empty,Empty,Empty
6905,6905,DTFAWP08C00058,6920,Empty,Empty,Empty
6906,6906,GS11P04MKC0052,4740,Empty,Empty,Empty
6907,6907,W911YP08C0008,2100,Empty,Empty,Empty
6908,6908,W912PL23C0008,2100,,,
6909,6909,VA263C0667,3600,Empty,Empty,Empty
6910,6910,N6945010C4336,1700,Empty,Empty,Empty
6911,6911,47PB0621C0004,4740,Empty,Empty,Empty
6912,6912,N4008309C1006,1700,Empty,Empty,Empty
6913,6913,W912KC10C0006,2100,Empty,Empty,Empty
6914,6914,W91SMC16C0013,2100,Empty,Empty,Empty
6915,6915,N6247324C0254,1700,Empty,Empty,Empty
6916,6916,FA252114C0006,5700,Empty,Empty,Empty
6917,6917,GS07P13UTC0004,4740,Empty,Empty,Empty
6918,6918,VA255C1311,3600,,,
6919,6919,W9127Q12C0011,2100,,,
6920,6920,VA25717C0080,3600,0,$0,0%
6921,6921,VA539C10501,3600,,,
6922,6922,47PM1023C0023,4740,,,
6923,6923,W5KA4N11C0006,2100,,,
6924,6924,W912DQ04C0068,2100,Empty,Empty,Empty
6925,6925,VA244C0411,3600,Empty,Empty,Empty
6926,6926,VA241C2054,3600,Empty,Empty,Empty
6927,6927,W912JM16C0002,2100,Empty,Empty,Empty
6928,6928,N6247316C0414,1700,Empty,Empty,Empty
6929,6929,VA247C0005,3600,Empty,Empty,Empty
6930,6930,GS11P06ZGM0283,4740,Empty,Empty,Empty
6931,6931,W91B4L09C0023,2100,Empty,Empty,Empty
6932,6932,W9126G08C0009,2100,Empty,Empty,Empty
6933,6933,V674C478,3600,Empty,Empty,Empty
6934,6934,W912DW07C0016,2100,Empty,Empty,Empty
6935,6935,W9126G04C0038,2100,,,
6936,6936,W91QEY08C0011,2100,Empty,Empty,Empty
6937,6937,W9124A09C0020,2100,Empty,Empty,Empty
6938,6938,W912QR11C0021,2100,,,
6939,6939,GS09P11NPC0007,4740,Empty,Empty,Empty
6940,6940,HSBP1010C00042,7014,0,$0,0%
6941,6941,VA249C0877,3600,0,$0,0%
6942,6942,HHSI161201800004C,7527,Empty,Empty,Empty
6943,6943,W9126G04C0020,2100,Empty,Empty,Empty
6944,6944,47PE0219C0033,4740,Empty,Empty,Empty
6945,6945,VA262C0164,3600,Empty,Empty,Empty
6946,6946,W91QF205C0005,2100,Empty,Empty,Empty
6947,6947,N6247306C5278,1700,Empty,Empty,Empty
6948,6948,DOCEA133W04CN0022,1330,Empty,Empty,Empty
6949,6949,W5J9JE12C0022,2100,Empty,Empty,Empty
6950,6950,VA249C0763,3600,Empty,Empty,Empty
6951,6951,N6246706C5721,1700,Empty,Empty,Empty
6952,6952,GS06P15THC7006,4740,Empty,Empty,Empty
6953,6953,GS04P16EXC7051,4740,Empty,Empty,Empty
6954,6954,DTFAWN16C00458,6920,Empty,Empty,Empty
6955,6955,V636C1093,3600,,,
6956,6956,W912DQ08C0018,2100,Empty,Empty,Empty
6957,6957,DJJ17C2750,1501,0,$0,0%
6958,6958,FA521524C0009,5700,Empty,Empty,Empty
6959,6959,AG5114C080003,12H2,Empty,Empty,Empty
6960,6960,36C25924C0067,3600,,,
6961,6961,W9124E11C0003,2100,Empty,Empty,Empty
6962,6962,47PD0217C0004,4740,Empty,Empty,Empty
6963,6963,FA570616C0005,5700,Empty,Empty,Empty
6964,6964,W911SA17C2021,2100,Empty,Empty,Empty
6965,6965,VA263C0591,3600,Empty,Empty,Empty
6966,6966,AG83A7C170008,12C2,Empty,Empty,Empty
6967,6967,VA263C0791,3600,Empty,Empty,Empty
6968,6968,N0042123C0034,1700,Empty,Empty,Empty
6969,6969,W9126G17C0046,2100,,,
6970,6970,GS11P07YTC0050,4740,Empty,Empty,Empty
6971,6971,HSCG3107N623144,7008,Empty,Empty,Empty
6972,6972,DTFAEN13C00184,6920,,,
6973,6973,20000200309DC5010030905,1443,,,
6974,6974,W9126G10C0038,2100,0,$0,0%
6975,6975,W9128F11C0016,2100,,,
6976,6976,N6945007C1266,1700,Empty,Empty,Empty
6977,6977,VA25612C0241,3600,Empty,Empty,Empty
6978,6978,GS04P13EWC0085,4740,Empty,Empty,Empty
6979,6979,47PK0918C0012,4740,Empty,Empty,Empty
6980,6980,36C24822C0069,3600,Empty,Empty,Empty
6981,6981,VA24512C0133,3600,,,
6982,6982,47PK0023C0014,4740,Empty,Empty,Empty
6983,6983,FA480113C0006,5700,Empty,Empty,Empty
6984,6984,N6247308C7820,1700,Empty,Empty,Empty
6985,6985,INR10PC80022,1425,Empty,Empty,Empty
6986,6986,VA258C0122,3600,,,
6987,6987,W9124719C0092,2100,Empty,Empty,Empty
6988,6988,GS11P15YEM0036,4740,,,
6989,6989,VA25013C0130,3600,,,
6990,6990,1630DC19C0014,1630,Empty,Empty,Empty
6991,6991,VA250C0004,3600,Empty,Empty,Empty
6992,6992,VA512AC0004,3600,,,
6993,6993,W5J9JE12C0045,2100,Empty,Empty,Empty
6994,6994,N6247311C1012,1700,Empty,Empty,Empty
6995,6995,70Z04719CPGALV200,7008,Empty,Empty,Empty
6996,6996,W912JM18C0012,2100,Empty,Empty,Empty
6997,6997,140P8323C0007,1443,,,
6998,6998,36C26224C0097,3600,Empty,Empty,Empty
6999,6999,W5J9JE15C0024,2100,Empty,Empty,Empty
7000,7000,W917BG06C0029,2100,Empty,Empty,Empty
7001,7001,GS08P17JBC0008,4740,Empty,Empty,Empty
7002,7002,36C24418C0026,3600,Empty,Empty,Empty
7003,7003,36C78619C0030,3600,Empty,Empty,Empty
7004,7004,VA248C1870,3600,Empty,Empty,Empty
7005,7005,W9124216C0003,2100,Empty,Empty,Empty
7006,7006,VA241C1183,3600,Empty,Empty,Empty
7007,7007,DTFACN11C00204,6920,Empty,Empty,Empty
7008,7008,VA24917C0183,3600,Empty,Empty,Empty
7009,7009,47PM1018C0016,4740,Empty,Empty,Empty
